refnis,moyenne_evitees,ci_2.5,ci_97.5
12040,2036.9106035871225,1475.7001197384768,2610.9696958641716
82014,0.0,0.0,0.0
81013,0.0,0.0,0.0
81003,0.0,0.0,0.0
63089,222.26996731499327,58.389485815700965,393.8885338302317
63048,464.43144811332,301.4881826302614,634.6272821057626
73028,0.0,0.0,0.0
25121,4440.23947689431,3806.0764724767346,5081.508418063298
21009,17187.239486592163,15716.691584987373,18606.703641947952
72020,5660.605896965239,4692.870889807965,6623.3251048850525
63075,0.0,0.0,0.0
11007,530.603871906188,258.23960568675767,805.6794352323484
63058,994.1863420907259,733.6359168431746,1254.9478898274344
53084,159.38394618541724,0.0,406.1158403025255
53028,2321.3896336417165,1940.3166738199723,2715.2498504800105
32010,0.0001964695195266587,0.0,0.0
32003,0.0,0.0,0.0
81004,1760.7068572779528,1430.4110909636365,2096.592252398508
64034,304.5314251810344,0.0,718.6761432515257
58004,1990.0123250967938,1659.4255086063085,2333.603163597456
52018,639.0043050163688,402.499254234279,876.448263262067
35013,10907.631972324221,9463.223362045488,12352.141725263209
25118,32.740689116869994,0.0,113.96997132179077
25015,1329.1500066133503,1081.4134010611065,1585.6377611821997
23088,4895.023959864275,3747.5682722105817,6013.944293725151
21012,9530.063279985246,8381.765380898978,10644.210081908603
64008,0.7831650190673527,0.0,11.98132138698388
62108,2888.6911527637685,2480.408421474431,3308.976969073255
62011,36.9980138513672,0.0,177.19048373125426
61079,0.0,0.0,0.0
61048,0.0,0.0,0.0
24007,1003.3456811838048,774.9899561492865,1244.1960817569277
13025,1607.8169975586693,881.6907970342718,2370.0523087251768
13002,0.014283529737896674,0.0,0.0
72042,38.18848544042961,0.0,373.27234891145446
71024,665.0143983238171,368.5354561275732,983.8325981980753
92054,0.20165561041756733,0.0,0.0
92035,0.006522747716037299,0.0,0.0
62100,1338.4648944178823,935.8884601795031,1746.7114042123835
56086,897.5702799928117,535.7234072814907,1271.0230149440556
52022,1906.2813289422627,1679.4247587373525,2131.186626327604
34040,6121.374480303465,5031.632626054117,7227.369432531705
34009,1452.6961204247386,1144.7820156188388,1783.1335230315672
73022,0.0,0.0,0.0
25072,5334.497163237539,4651.751335015696,6027.696273496555
13031,0.4286000332893903,0.0,0.0
85026,0.0,0.0,0.0
83034,38.78225102990126,0.0,283.37411746824324
61031,1453.2577229521276,1111.836857935174,1804.7070216179718
42028,1303.7268305790108,727.8383779425737,1884.889626258852
42023,87.76755676611005,0.0,276.1340120822009
41048,2321.1157789700346,1636.2371588076983,3006.521073587615
34013,2660.822598775203,1968.886592271979,3362.2031277725714
34002,0.4613985079331854,0.0,0.0
25124,92.37792526387288,0.0,244.16014436242156
24109,829.7582862406605,551.6262244172505,1112.9354863884987
13053,210.2774547828331,0.0,513.9576159485202
13013,0.0,0.0,0.0
83031,0.0,0.0,0.0
72003,0.0,0.0,0.0
71017,0.0,0.0,0.0
62120,3225.3845754808212,2683.6975290321107,3774.579923606511
62096,4833.597783627254,3495.8989798932735,6187.620862034278
62093,1663.4005254389172,1079.0216039587776,2254.3474432090557
62006,1037.8438934174885,796.0779561354716,1296.4783000001082
62003,3114.889937685495,2528.464201814573,3727.397913577254
56001,1483.1206925629338,1313.8332443935717,1648.7782229275642
53014,2605.331531737324,2205.9358631004575,3022.0307141087274
46013,0.003127323037227805,0.0,0.0
36008,6258.053861406204,5463.06023061092,7069.105018701423
23033,3.2765959764373083,0.0,49.71650662469745
11056,1970.7997411445517,1612.47536535851,2345.06366319137
11038,1105.2607783185115,880.2554792996808,1332.5804655295756
